,Pension - Accumulated Benefit Obligation,Pension - Long-Term Asset,Pension Actual Return on Plan Assets,Pension Beginning Plan Assets,Pension Employer Contribution,Employer Contributions - Expected Next Year,Pension - Current Liability,Pension Benefits Paid,Pension - Projected Benefit Obligation,Pension Plans - Interest Cost,Pension Plan Assets,Pension Plans - Other Periodic Cost Components (Net),Periodic Postretirement Benefit Cost (Net),Pension Plans - Rate of Compensation Increase,Pension Plans - Anticipated Long-Term Rate of Return on Plan Assets,Pension Plans - Return on Plan Assets (Expected),Pension Plans - Service Cost,Postretirement - Long-Term Asset,Post Retirement Actual Return on Plan Assets,Postretirement Benefit Asset,Postretirement Benefit Obligation,Postretirement Employer Contributions,Postretirement Interest Cost,Postretirement - Current Liability,Postretirement - Long-Term Liability,Postretirement Other Adjustments (Plan Assets),Postretirement Other Adjustments (Net Benefit Asset/Liability),Postretirement Net Total Other Costs,Postretirement Benefits Paid,Postretirement Participant Contributions,Postretirement Prior Service,Postretirement Service Cost,Global Company Key,Record_Date
66,25500.0,4383.0,3393.0,26302.0,162.0,85.0,43.0,1346.0,25724.0,567.0,28846.0,6.0,-58.0,3.25,6.15,-1471.0,122.0,0.0,0.0,-229.0,229.0,0.0,8.0,27.0,202.0,0.0,-28.0,-66.0,0.0,0.0,-165.0,0.0,1300,2020-12-31
67,24200.0,5633.0,1510.0,28846.0,136.0,11.0,47.0,1470.0,24390.0,383.0,28956.0,-2.0,-71.0,3.25,6.15,-1568.0,131.0,0.0,0.0,-196.0,196.0,0.0,5.0,25.0,171.0,0.0,-34.0,-76.0,0.0,0.0,-92.0,0.0,1300,2021-12-31
68,17700.0,5326.0,-4348.0,28956.0,54.0,10.0,42.0,1682.0,17690.0,483.0,22309.0,479.0,-41.0,3.25,6.4,-1559.0,105.0,0.0,0.0,-133.0,133.0,0.0,5.0,21.0,112.0,0.0,-84.0,-46.0,0.0,0.0,-50.0,0.0,1300,2022-12-31
69,2774.0,71.0,462.0,2568.0,54.0,45.0,32.0,127.0,2909.0,89.0,2732.0,145.0,3.0,3.8,7.1,-180.0,44.0,0.0,0.0,-75.0,75.0,7.0,2.0,8.0,67.0,0.0,-12.0,-1.0,7.0,0.0,0.0,2.0,1380,2019-12-31
70,3221.0,45.0,378.0,2732.0,21.0,4.0,49.0,110.0,3354.0,73.0,3043.0,48.0,3.0,3.8,6.7,-180.0,50.0,0.0,0.0,-65.0,65.0,6.0,1.0,7.0,58.0,0.0,-19.0,-1.0,6.0,0.0,0.0,3.0,1380,2020-12-31
71,3064.0,409.0,417.0,3043.0,32.0,45.0,34.0,126.0,3196.0,55.0,3357.0,67.0,3.0,3.8,6.6,-197.0,51.0,0.0,0.0,-59.0,59.0,7.0,1.0,6.0,53.0,0.0,-21.0,-1.0,7.0,0.0,0.0,3.0,1380,2021-12-31
72,1923.0,648.0,-469.0,3357.0,13.0,12.0,24.0,102.0,2014.0,69.0,2450.0,13.0,3.0,4.0,6.5,-196.0,44.0,0.0,0.0,-52.0,52.0,4.0,1.0,6.0,46.0,0.0,-27.0,-1.0,4.0,0.0,0.0,3.0,1380,2022-12-31
73,18204.0,0.0,2292.0,10001.0,1224.0,193.0,5.0,686.0,18246.0,699.0,12829.0,178.0,-246.0,3.0369617956064947,8.0,-811.0,2.0,0.0,41.0,-620.0,824.0,12.0,33.0,24.0,596.0,0.0,-426.0,-267.0,74.0,0.0,-120.0,3.0,1388,2019-12-31
74,2007.997043255913,0.0,1414.0,12829.0,6.0,694.0,7.0,736.0,19690.0,611.0,13477.0,205.0,278.0,3.0369617956064947,8.0,-1005.0,2.0,0.0,13.0,-876.0,1046.0,30.0,30.0,55.0,821.0,0.0,-358.0,251.0,77.0,0.0,-181.0,8.0,1388,2020-12-31
75,2007.997043255913,0.0,1700.0,13477.0,247.0,0.0,7.0,818.0,18791.0,523.0,14605.0,239.0,132.0,3.0369617956064947,8.0,-1078.0,3.0,0.0,21.0,-931.0,1098.0,48.0,30.0,90.0,841.0,0.0,-396.0,102.0,72.0,0.0,-167.0,12.0,1388,2021-12-31
76,2007.997043255913,0.0,-1924.0,14605.0,4.0,67.0,4.0,864.0,13948.0,552.0,11821.0,184.0,-10.0,3.0369617956064947,8.0,-1133.0,3.0,0.0,-18.0,-773.0,906.0,58.0,30.0,85.0,688.0,0.0,-505.0,-44.0,74.0,0.0,-148.0,16.0,1388,2022-12-31
77,2007.997043255913,136.81829301033792,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,7.044454693729613,127.78401471038921,17.0,54.008472518844215,7.4,29.730194946974425,-0.725916288989603,3.0369617956064947,5.136904919479373,-93.69901283491096,37.20354439252336,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1410,2020-10-31
78,2007.997043255913,136.81829301033792,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,7.044454693729613,127.78401471038921,15.9,54.008472518844215,8.4,29.730194946974425,-0.725916288989603,3.0369617956064947,5.136904919479373,-93.69901283491096,37.20354439252336,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1410,2021-10-31
79,2007.997043255913,136.81829301033792,68.48095877538648,2265.277254474357,45.56636421920317,40.81427289719626,7.044454693729613,127.78401471038921,12.2,54.008472518844215,6.2,29.730194946974425,-0.725916288989603,3.0369617956064947,5.136904919479373,-93.69901283491096,37.20354439252336,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1410,2022-10-31
80,4998.7,0.0,681.1,4695.9,5.6,6.1,6.1,367.2,5236.8,204.4,5015.4,19.0,-84.5,4.95,6.25,-296.0,95.5,590.8,321.0,556.4,1225.4,4.1,50.5,2.6,31.8,0.0,225.8,-50.8,113.0,35.5,-285.7,9.5,1440,2019-12-31
81,5244.2,93.5,832.4,5015.4,115.6,132.8,6.7,406.8,5544.5,167.9,5556.6,46.7,-113.9,5.0,5.75,-264.9,111.9,771.9,253.0,735.8,1210.9,4.7,39.8,2.4,33.7,0.0,101.9,-68.1,131.0,38.2,-227.3,10.0,1440,2020-12-31
82,4892.2,244.3,239.2,5556.6,7.1,133.6,7.6,450.0,5187.0,137.2,5352.9,45.8,-126.1,5.1,4.75,-229.7,129.2,1040.8,176.5,1003.0,1041.3,5.8,30.5,2.7,35.1,0.0,-103.6,-75.0,126.0,41.3,-161.9,9.5,1440,2021-12-31
83,3883.0,113.4,-833.7,5352.9,7.7,6.3,6.3,402.2,4072.7,148.2,4124.7,9.2,-148.0,5.05,5.25,-253.4,123.1,699.5,-403.6,676.7,872.6,4.6,29.2,2.5,20.3,0.0,300.0,-74.6,140.1,44.1,-90.5,7.4,1440,2022-12-31
84,1276.0,0.0,122.0,754.0,142.0,35.0,7.044454693729613,34.0,1494.0,27.0,988.0,14.0,2.0,4.0,6.25,-35.0,45.0,0.0,0.0,-39.0,39.0,3.0,1.0,11.252293878825734,39.0,0.0,12.0,1.0,3.0,0.0,0.0,0.0,1449,2019-12-31
85,1442.0,0.0,117.0,988.0,148.0,37.0,7.044454693729613,35.0,1677.0,39.0,1240.0,27.0,-0.725916288989603,4.0,6.0,-42.0,53.0,0.0,0.0,-42.0,42.0,4.0,0.0,11.252293878825734,42.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,1449,2020-12-31
86,1356.0,0.0,95.0,1240.0,52.0,36.0,7.044454693729613,43.0,1618.0,38.0,1300.0,32.0,4.0,4.0,5.75,-49.0,51.0,0.0,0.0,-36.0,36.0,5.0,1.0,11.252293878825734,36.0,0.0,10.0,3.0,5.0,0.0,0.0,0.0,1449,2021-12-31
87,956.0,0.0,-251.0,1300.0,42.0,32.0,7.044454693729613,42.0,1170.0,39.0,994.0,22.0,3.0,4.0,5.5,-50.0,45.0,0.0,0.0,-32.0,32.0,5.0,1.0,11.252293878825734,32.0,0.0,8.0,2.0,5.0,0.0,0.0,0.0,1449,2022-12-31
92,2007.997043255913,82.828,88.827,402.579,8.703,0.0,7.044454693729613,30.008,453.006,17.421,470.101,7.07,-0.725916288989603,3.0369617956064947,6.25,-24.248,0.523,0.0,0.0,-4.687,4.687,0.0,8.668284632641615,11.252293878825734,4.687,0.0,-0.0892080745341601,-8.89376460721275,0.0,0.0,-18.609389578333904,4.729807272727272,1526,2019-12-31
93,2007.997043255913,84.244,65.7,470.101,8.506,40.81427289719626,7.044454693729613,32.318,493.536,14.868,511.989,4.848,-0.725916288989603,3.0369617956064947,5.75,-26.109,0.543,0.0,0.0,-5.3,5.3,0.0,8.668284632641615,11.252293878825734,5.3,0.0,-0.0892080745341601,-8.89376460721275,0.0,0.0,-18.609389578333904,4.729807272727272,1526,2020-12-31
94,2007.997043255913,175.834,90.822,511.989,8.51,40.81427289719626,7.044454693729613,36.107,460.074,11.207,575.214,9.601,-0.725916288989603,3.0369617956064947,5.25,-25.921,0.589,0.0,0.0,-12.2,12.2,0.0,8.668284632641615,11.252293878825734,12.2,0.0,-0.0892080745341601,-8.89376460721275,0.0,0.0,-18.609389578333904,4.729807272727272,1526,2021-12-31
99,808.959,117.278,124.964,748.988,5.609,6.0,1.954,39.217,822.297,26.979,845.979,16.909,-0.725916288989603,3.75,7.5,-52.402,6.556,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1598,2019-12-31
100,869.249,135.628,92.247,845.979,9.527,10.0,2.174,41.985,883.939,22.611,913.033,15.966,-0.725916288989603,3.75,7.0,-54.629,7.261,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1598,2020-12-31
101,828.644,207.099,90.724,913.033,10.277,12.0,2.133,42.258,837.195,18.532,967.915,19.961,-0.725916288989603,3.75,6.75,-56.752,6.985,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1598,2021-12-31
102,576.267,192.14,-179.024,967.915,8.959,11.0,2.7,41.499,581.887,20.124,728.641,8.574,-0.725916288989603,3.75,6.75,-60.104,4.919,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1598,2022-12-31
103,323.628,3.062,34.468,232.192,2.316,4.412,0.464,17.373,324.241,10.417,253.567,7.173,-9.118,3.0369617956064947,6.925,-14.944,1.077,0.0,0.0,-11.398,11.398,1.228,0.39,1.305,10.093,0.0,-0.538,-9.794,1.327,0.099,-7.85,0.286,1613,2019-12-31
104,343.486,5.327,32.823,253.567,6.637,3.202,0.477,17.647,343.699,8.233,277.837,2.563,-0.65,3.0369617956064947,6.925,-14.8,0.667,0.0,0.0,-11.41,11.41,1.22,0.281,1.028,10.382,0.0,0.324,-1.156,1.494,0.274,-6.833,0.225,1613,2020-12-31
105,327.308,11.963,26.064,277.837,1.058,1.094,0.74,17.629,327.308,6.178,286.551,2.984,-0.681,3.0369617956064947,6.75,-14.93,0.618,0.0,0.0,-10.43,10.43,0.6,0.182,0.932,9.498,0.0,-0.405,-1.108,0.761,0.161,-5.803,0.245,1613,2021-12-31
106,232.989,7.242,-60.216,286.551,1.72,0.339,0.726,17.999,232.989,7.264,203.053,2.286,-0.716,3.0369617956064947,6.94,-15.152,0.337,0.0,0.0,-7.644,7.644,0.479,0.22,0.833,6.811,0.0,-3.031,-1.17,0.509,0.03,-4.767,0.234,1613,2022-12-31
107,2007.997043255913,0.0,0.393,23.903,3.6,0.0,7.044454693729613,2.05,23.274,0.716,18.26,3.902,-0.725916288989603,3.0369617956064947,7.75,-1.591,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1618,2020-04-30
108,2007.997043255913,0.0,2.808,18.26,1.847,0.0,7.044454693729613,1.663,21.578,0.504,21.102,0.869,-0.725916288989603,3.0369617956064947,7.75,-1.409,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1618,2021-04-30
109,2007.997043255913,0.09,-1.239,21.102,0.0,0.0,7.044454693729613,1.703,17.964,0.503,18.054,0.542,-0.725916288989603,3.0369617956064947,7.75,-1.535,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1618,2022-04-30
110,2007.997043255913,0.747,-0.103,18.054,0.0,0.0,7.044454693729613,1.366,0.283,0.603,1.03,8.075,-0.725916288989603,3.0369617956064947,7.75,-1.123,0.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1618,2023-04-30
111,155.5,0.0,1.366,99.939,6.943,6.985,0.973,2.661,186.735,3.917,107.505,2.38,0.0,3.19,5.22,-5.296,8.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632,2020-10-31
112,178.2,1.709,10.637,107.505,11.035,12.108,2.73,3.983,242.593,4.071,128.283,2.967,0.0,3.7,3.32,-3.759,9.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632,2021-10-30
113,111.3,1.185,-34.231,128.283,11.344,10.579,2.638,3.596,157.73,6.148,84.029,2.264,0.0,4.08,3.73,-4.54,10.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632,2022-10-29
114,3.088,0.0,0.0,0.0,1.434,40.81427289719626,1.309,1.434,3.088,0.116,0.0,0.232,0.308,3.0369617956064947,5.136904919479373,0.0,0.0,0.0,0.0,-24.872,24.872,1.672,0.854,1.292,23.58,0.0,-4.442,0.0,1.969,0.297,2.276,0.365,1659,2019-12-31
115,1.884,0.0,0.0,0.0,1.32,40.81427289719626,1.014,1.32,1.884,0.048,0.0,0.248,0.108,3.0369617956064947,5.136904919479373,0.0,0.0,0.0,0.0,-25.324,25.324,0.94,0.719,1.31,24.014,0.0,-4.069,0.079,1.238,0.298,3.187,0.221,1659,2020-12-31
116,0.872,0.0,0.0,0.0,1.014,40.81427289719626,0.259,1.014,0.872,0.006,0.0,0.266,0.106,3.0369617956064947,5.136904919479373,0.0,0.0,0.0,0.0,-23.942,23.942,0.978,0.546,1.359,22.583,0.0,-5.498,0.169,1.249,0.271,4.098,0.302,1659,2021-12-31
117,181.0,29.0,25.0,208.0,5.0,6.0,0.0,4.0,199.0,5.0,228.0,0.0,2.0,4.3,2.8,-5.0,3.0,0.0,0.0,-20.0,20.0,1.0,1.0,2.0,18.0,0.0,-19.0,-1.0,2.0,1.0,0.0,2.0,1678,2019-12-31
118,207.0,29.0,31.0,228.0,5.0,5.0,0.0,11.0,233.0,4.0,262.0,0.0,0.0,4.5,2.2,-5.0,3.0,0.0,0.0,-20.0,20.0,2.0,0.0,2.0,18.0,0.0,-16.0,-1.0,4.0,2.0,0.0,1.0,1678,2020-12-31
119,205.0,43.0,11.0,262.0,5.0,5.0,0.0,4.0,211.0,3.0,254.0,0.0,0.0,4.9,1.5,-4.0,3.0,0.0,0.0,-20.0,20.0,2.0,0.0,2.0,18.0,0.0,-14.0,-1.0,4.0,2.0,0.0,1.0,1678,2021-12-31
120,89.0,29.0,-87.0,254.0,4.0,2.0,0.0,8.0,108.0,3.0,137.0,0.0,0.0,4.7,1.9,-4.0,2.0,0.0,0.0,-15.0,15.0,2.0,0.0,2.0,13.0,0.0,-18.0,-1.0,4.0,2.0,0.0,1.0,1678,2022-12-31
121,2007.997043255913,0.591,1.002,5.33,0.652,0.7,0.682,0.998,14.371,0.492,5.986,0.219,0.0,3.0369617956064947,4.5,-0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686,2020-02-29
122,2007.997043255913,0.423,-0.088,5.986,0.654,0.7,0.683,1.001,13.541,0.346,5.551,0.26,0.0,3.0369617956064947,4.5,-0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686,2021-02-27
123,2007.997043255913,0.361,-0.161,5.551,0.654,0.7,0.681,1.0,12.405,0.339,5.044,0.27,0.0,3.0369617956064947,2.5,-0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686,2022-02-26
124,2007.997043255913,0.161,-0.706,5.044,0.695,0.7,0.68,1.041,10.26,0.38,3.992,0.254,0.0,3.0369617956064947,2.75,-0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686,2023-02-25
125,627.5,0.0,87.1,593.3,0.0,40.81427289719626,0.0,43.4,647.2,25.2,637.0,3.0,-11.7,4.0,6.25,-37.4,9.4,92.0,45.3,67.5,203.5,2.2,8.7,2.0,22.5,0.0,28.8,-6.8,20.8,5.9,-41.6,1.0,1689,2019-12-31
126,646.0,31.0,104.5,637.0,7.0,40.81427289719626,0.0,47.2,670.8,20.3,701.3,6.7,-16.5,4.0,5.75,-33.6,10.5,119.1,36.8,94.8,198.2,2.1,6.6,1.8,22.5,0.0,11.1,-9.7,23.2,6.3,-33.2,1.0,1689,2020-12-31
127,597.4,62.4,30.9,701.3,0.0,1.4,0.0,48.9,621.7,16.4,683.3,6.8,-18.3,4.0,4.75,-29.1,11.9,158.1,21.9,135.0,167.3,2.1,4.9,1.8,21.3,0.0,-18.9,-10.7,21.3,6.6,-23.8,1.0,1689,2021-12-31
128,470.4,46.6,-109.8,683.3,0.0,0.0,0.0,41.8,485.7,17.5,531.7,2.4,-21.6,4.25,5.25,-32.3,11.4,106.3,-59.3,87.9,140.7,1.6,4.7,1.6,16.8,0.0,40.5,-10.8,23.0,7.0,-13.4,0.8,1689,2022-12-31
129,627.0,0.0,0.0,409.0,12.0,6.0,2.0,10.0,674.0,8.0,431.0,12.0,-0.725916288989603,6.15,5.1,-22.0,13.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1704,2020-10-25
130,413.0,1.0,49.0,431.0,22.0,7.0,2.0,15.0,685.0,8.0,491.0,14.0,-0.725916288989603,6.2,4.8,-21.0,15.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1704,2021-10-31
131,88.0,45.0,-78.0,491.0,11.0,6.0,1.0,10.0,414.0,9.0,351.0,10.0,-0.725916288989603,6.35,4.56,-21.0,14.0,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1704,2022-10-31
132,2007.997043255913,136.81829301033792,2.631,48.53,0.506,0.2,7.044454693729613,3.522,63.937,1.502,48.915,0.671,-0.3,3.0369617956064947,4.6,-2.127,0.284,24.42853837924579,0.0,-2.4,2.4,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1706,2020-08-31
133,2007.997043255913,136.81829301033792,2.522,48.915,0.747,0.1,7.044454693729613,3.213,61.568,1.354,49.092,1.465,-0.2,3.0369617956064947,4.2,-1.957,0.116,24.42853837924579,0.0,-2.3,2.3,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1706,2021-08-31
134,2007.997043255913,136.81829301033792,-6.817,49.092,0.152,0.0,7.044454693729613,3.66,45.152,1.324,37.374,1.479,-0.1,3.0369617956064947,5.45,-2.376,0.09,24.42853837924579,0.0,-1.9,1.9,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1706,2022-08-31
135,2007.997043255913,136.81829301033792,0.186,37.374,0.394,0.0,7.044454693729613,3.758,41.288,2.0,34.725,0.928,-0.1,3.0369617956064947,5.7,-2.229,0.06,24.42853837924579,0.0,-1.7,1.7,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1706,2023-08-31
136,2600.0,38.0,348.0,1736.0,166.0,27.0,18.0,249.0,2650.0,82.0,2018.0,103.0,-1.0,4.9,6.5,-115.0,58.0,0.0,0.0,-167.0,167.0,14.0,5.0,16.0,151.0,0.0,47.0,-8.0,14.0,0.0,-15.0,2.0,1722,2019-12-31
137,2900.0,29.0,317.0,2018.0,85.0,29.0,19.0,84.0,3014.0,70.0,2337.0,19.0,-2.0,4.8,6.6,-126.0,61.0,0.0,0.0,-173.0,173.0,14.0,4.0,16.0,157.0,0.0,57.0,-7.0,14.0,0.0,-2.0,1.0,1722,2020-12-31
138,2100.0,121.0,146.0,2337.0,30.0,28.0,18.0,51.0,2178.0,48.0,1742.0,96.0,7.0,4.2,6.0,-95.0,64.0,0.0,0.0,-154.0,154.0,17.0,2.0,15.0,139.0,0.0,46.0,4.0,17.0,0.0,1.0,1.0,1722,2021-12-31
139,1587.0,60.0,-438.0,1742.0,60.0,25.0,18.0,47.0,1587.0,48.0,1269.0,-5.0,9.0,4.3,5.0,-79.0,48.0,0.0,0.0,-118.0,118.0,16.0,3.0,14.0,104.0,0.0,16.0,5.0,16.0,0.0,1.0,1.0,1722,2022-12-31
140,3.236,0.0,-0.059,26.646,8.647,40.81427289719626,2.886,35.234,3.236,0.663,0.0,4.889,2.397,3.0369617956064947,1.4,-0.031,0.0,0.0,0.0,-20.63,20.63,0.848,1.212,0.686,19.944,0.0,-3.024,0.865,0.848,0.0,-0.001,0.32,1743,2019-12-31
141,0.392,0.0,0.0,0.0,2.887,40.81427289719626,0.0,2.887,0.392,0.009,0.0,0.097,0.165,3.0369617956064947,5.136904919479373,0.0,0.0,0.0,0.0,-18.751,18.751,0.615,0.576,0.588,18.163,0.0,-4.454,-0.598,0.615,0.0,0.0,0.187,1743,2020-12-31
142,0.381,0.0,0.0,0.0,0.0,40.81427289719626,0.0,0.0,0.381,0.004,0.0,0.009,0.071,3.0369617956064947,5.136904919479373,0.0,0.0,0.0,0.0,-16.992,16.992,0.642,0.427,0.64,16.352,0.0,-5.642,-0.548,0.642,0.0,0.0,0.192,1743,2021-12-31
143,0.338,0.0,0.0,0.0,0.0,40.81427289719626,0.0,0.0,0.338,0.007,0.0,0.008,-0.168,3.0369617956064947,5.136904919479373,0.0,0.0,0.0,0.0,-12.534,12.534,0.663,0.441,0.676,11.858,0.0,-9.269,-0.765,0.663,0.0,0.0,0.156,1743,2022-12-31
144,1522.246,0.0,68.48095877538648,2265.277254474357,45.56636421920317,32.512,0.249,127.78401471038921,1617.839,54.008472518844215,1200.035,29.730194946974425,-10.747,3.0369617956064947,5.136904919479373,-93.69901283491096,37.20354439252336,98.48,42.835,98.48,185.744,1.257,7.226,0.0,0.0,0.0,-18.262,-4.374,20.048,8.125,-6.515,2.363,1745,2019-12-31
145,1620.484,0.0,68.48095877538648,2265.277254474357,45.56636421920317,66.649,0.218,127.78401471038921,1742.579,54.008472518844215,1285.856,29.730194946974425,-10.075,3.0369617956064947,5.136904919479373,-93.69901283491096,37.20354439252336,94.823,33.116,94.823,209.369,2.201,4.712,0.0,0.0,0.0,-16.557,-1.309,23.141,7.792,7.655,3.626,1745,2020-12-31
146,1466.448,0.0,68.48095877538648,2265.277254474357,45.56636421920317,40.84,0.248,127.78401471038921,1582.221,54.008472518844215,1302.588,29.730194946974425,-11.084,3.0369617956064947,5.136904919479373,-93.69901283491096,37.20354439252336,94.312,22.387,94.312,221.183,9.571354472445305,3.726,0.0,0.0,-0.767,-6.797,-0.925,15.954,5.637,8.691,4.135,1745,2021-12-31
147,1010.344,0.0,68.48095877538648,2265.277254474357,45.56636421920317,54.464,0.234,127.78401471038921,1170.531,54.008472518844215,961.178,29.730194946974425,-5.665,3.0369617956064947,5.136904919479373,-93.69901283491096,37.20354439252336,91.099,-49.887,91.099,164.018,1.573,5.05,0.0,0.0,0.0,5.224,2.758,17.585,5.521,7.079,4.457,1745,2022-12-31
148,93.385,0.502,7.606,54.925,0.0,40.81427289719626,4.535,2.718,101.817,4.84,0.502,21.031,-0.725916288989603,5.0,5.136904919479373,-0.954,2.874,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1773,2019-12-31
149,100.825,0.0,0.0,0.502,0.0,40.81427289719626,4.532,0.502,109.556,3.087,0.0,1.606,-0.725916288989603,3.0369617956064947,5.136904919479373,0.0,3.514,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1773,2020-12-31
150,97.568,0.0,0.0,0.0,0.0,40.81427289719626,4.927,0.0,105.474,2.575,0.0,2.449,-0.725916288989603,3.0369617956064947,5.136904919479373,0.0,3.514,24.42853837924579,5.809931996748849,-169.91674436090227,279.46727845884413,9.571354472445305,8.668284632641615,11.252293878825734,178.89253634420098,0.642124518966465,-0.0892080745341601,-8.89376460721275,18.182695783962522,2.344156999442276,-18.609389578333904,4.729807272727272,1773,2021-12-31
